Commodity,Unit,Location,Spot Price(Rs.),Up/Down,Date,Time
GOLD,10 GRMS,AHMEDABAD,51948.00,-,25-Sep-22,18:45
GOLD,10 GRMS,AHMEDABAD,52010.00,+,05-Aug-22,13:23
GOLD,10 GRMS,AHMEDABAD,51834.00,+,04-Aug-22,17:31
GOLD,10 GRMS,AHMEDABAD,51666.00,+,04-Aug-22,12:51
GOLD,10 GRMS,AHMEDABAD,51329.00,+,03-Aug-22,16:57
GOLD,10 GRMS,AHMEDABAD,51320.00,-,03-Aug-22,12:54
GOLD,10 GRMS,AHMEDABAD,51341.00,+,02-Aug-22,17:01
GOLD,10 GRMS,AHMEDABAD,51310.00,-,02-Aug-22,12:59
GOLD,10 GRMS,AHMEDABAD,51520.00,+,01-Aug-22,17:17
GOLD,10 GRMS,AHMEDABAD,51350.00,+,01-Aug-22,13:12
GOLD,10 GRMS,AHMEDABAD,51301.00,-,29-Jul-22,18:31
GOLD,10 GRMS,AHMEDABAD,51428.00,+,29-Jul-22,13:44
GOLD,10 GRMS,AHMEDABAD,51016.00,+,28-Jul-22,17:29
GOLD,10 GRMS,AHMEDABAD,51009.00,+,28-Jul-22,13:08
GOLD,10 GRMS,AHMEDABAD,50659.00,+,27-Jul-22,17:51
GOLD,10 GRMS,AHMEDABAD,50606.00,+,27-Jul-22,13:02
GOLD,10 GRMS,AHMEDABAD,50580.00,-,26-Jul-22,17:34
GOLD,10 GRMS,AHMEDABAD,50700.00,-,26-Jul-22,13:40
GOLD,10 GRMS,AHMEDABAD,50743.00,+,25-Jul-22,17:15
GOLD,10 GRMS,AHMEDABAD,50655.00,+,25-Jul-22,13:01
GOLD,10 GRMS,AHMEDABAD,50605.00,+,22-Jul-22,16:50
GOLD,10 GRMS,AHMEDABAD,50551.00,+,22-Jul-22,12:55
GOLD,10 GRMS,AHMEDABAD,49811.00,-,21-Jul-22,17:03
GOLD,10 GRMS,AHMEDABAD,49973.00,-,21-Jul-22,13:07
GOLD,10 GRMS,AHMEDABAD,50439.00,+,20-Jul-22,16:52
GOLD,10 GRMS,AHMEDABAD,50294.00,-,20-Jul-22,13:07
GOLD,10 GRMS,AHMEDABAD,50460.00,+,19-Jul-22,16:48
GOLD,10 GRMS,AHMEDABAD,50314.00,-,19-Jul-22,13:00
GOLD,10 GRMS,AHMEDABAD,50524.00,+,18-Jul-22,17:07
GOLD,10 GRMS,AHMEDABAD,50385.00,+,18-Jul-22,13:18
GOLD,10 GRMS,AHMEDABAD,50103.00,-,15-Jul-22,17:09
GOLD,10 GRMS,AHMEDABAD,50107.00,-,15-Jul-22,13:17
GOLD,10 GRMS,AHMEDABAD,50357.00,-,14-Jul-22,17:18
GOLD,10 GRMS,AHMEDABAD,50564.00,=,14-Jul-22,13:12
GOLD,10 GRMS,AHMEDABAD,50562.00,+,13-Jul-22,17:21
GOLD,10 GRMS,AHMEDABAD,50499.00,-,13-Jul-22,13:17
GOLD,10 GRMS,AHMEDABAD,50603.00,-,12-Jul-22,17:32
GOLD,10 GRMS,AHMEDABAD,50683.00,+,12-Jul-22,13:14
GOLD,10 GRMS,AHMEDABAD,50665.00,-,11-Jul-22,17:39
GOLD,10 GRMS,AHMEDABAD,50741.00,+,11-Jul-22,13:39
GOLD,10 GRMS,AHMEDABAD,50657.00,-,08-Jul-22,18:43
GOLD,10 GRMS,AHMEDABAD,50696.00,+,08-Jul-22,13:56
GOLD,10 GRMS,AHMEDABAD,50629.00,-,07-Jul-22,17:34
GOLD,10 GRMS,AHMEDABAD,50666.00,-,07-Jul-22,13:33
GOLD,10 GRMS,AHMEDABAD,51269.00,-,06-Jul-22,18:02
GOLD,10 GRMS,AHMEDABAD,51415.00,-,06-Jul-22,13:26
GOLD,10 GRMS,AHMEDABAD,52164.00,-,05-Jul-22,17:31
GOLD,10 GRMS,AHMEDABAD,52213.00,+,05-Jul-22,13:33
GOLD,10 GRMS,AHMEDABAD,51967.00,-,04-Jul-22,17:50
GOLD,10 GRMS,AHMEDABAD,52081.00,+,04-Jul-22,13:35
GOLD,10 GRMS,AHMEDABAD,50699.00,=,01-Jul-22,14:12
GOLD,10 GRMS,AHMEDABAD,50699.00,-,30-Jun-22,18:22
GOLD,10 GRMS,AHMEDABAD,50761.00,-,30-Jun-22,13:40
GOLD,10 GRMS,AHMEDABAD,50933.00,+,29-Jun-22,17:56
GOLD,10 GRMS,AHMEDABAD,50798.00,-,29-Jun-22,13:24
GOLD,10 GRMS,AHMEDABAD,50895.00,-,28-Jun-22,18:00
GOLD,10 GRMS,AHMEDABAD,50919.00,-,28-Jun-22,13:06
GOLD,10 GRMS,AHMEDABAD,50944.00,+,27-Jun-22,16:56
GOLD,10 GRMS,AHMEDABAD,50851.00,+,27-Jun-22,13:29
GOLD,10 GRMS,AHMEDABAD,50675.00,+,24-Jun-22,17:34
GOLD,10 GRMS,AHMEDABAD,50567.00,-,24-Jun-22,13:43
GOLD,10 GRMS,AHMEDABAD,50731.00,-,23-Jun-22,17:13
GOLD,10 GRMS,AHMEDABAD,50779.00,+,23-Jun-22,13:05
GOLD,10 GRMS,AHMEDABAD,50687.00,+,22-Jun-22,17:10
GOLD,10 GRMS,AHMEDABAD,50560.00,-,22-Jun-22,12:52
GOLD,10 GRMS,AHMEDABAD,50737.00,+,21-Jun-22,17:08
GOLD,10 GRMS,AHMEDABAD,50718.00,-,21-Jun-22,13:15
GOLD,10 GRMS,AHMEDABAD,50810.00,-,20-Jun-22,17:47
GOLD,10 GRMS,AHMEDABAD,50873.00,-,20-Jun-22,14:08
GOLD,10 GRMS,AHMEDABAD,50989.00,+,17-Jun-22,17:54
GOLD,10 GRMS,AHMEDABAD,50966.00,+,17-Jun-22,14:10
GOLD,10 GRMS,AHMEDABAD,50447.00,-,16-Jun-22,17:26
GOLD,10 GRMS,AHMEDABAD,50637.00,+,16-Jun-22,13:18
GOLD,10 GRMS,AHMEDABAD,50587.00,+,15-Jun-22,17:30
GOLD,10 GRMS,AHMEDABAD,50467.00,+,15-Jun-22,13:39
GOLD,10 GRMS,AHMEDABAD,50410.00,-,14-Jun-22,17:07
GOLD,10 GRMS,AHMEDABAD,50576.00,-,14-Jun-22,13:24
GOLD,10 GRMS,AHMEDABAD,51251.00,-,13-Jun-22,17:30
GOLD,10 GRMS,AHMEDABAD,51444.00,+,13-Jun-22,13:07
GOLD,10 GRMS,AHMEDABAD,50779.00,-,10-Jun-22,16:53
GOLD,10 GRMS,AHMEDABAD,50807.00,-,10-Jun-22,13:13
GOLD,10 GRMS,AHMEDABAD,50887.00,-,09-Jun-22,16:30
GOLD,10 GRMS,AHMEDABAD,50919.00,+,09-Jun-22,12:52
GOLD,10 GRMS,AHMEDABAD,50868.00,+,08-Jun-22,16:31
GOLD,10 GRMS,AHMEDABAD,50823.00,-,08-Jun-22,12:52
GOLD,10 GRMS,AHMEDABAD,50857.00,+,07-Jun-22,16:30
GOLD,10 GRMS,AHMEDABAD,50679.00,-,07-Jun-22,12:56
GOLD,10 GRMS,AHMEDABAD,50955.00,-,06-Jun-22,17:00
GOLD,10 GRMS,AHMEDABAD,50963.00,-,06-Jun-22,12:48
GOLD,10 GRMS,AHMEDABAD,51243.00,-,03-Jun-22,17:16
GOLD,10 GRMS,AHMEDABAD,51263.00,+,03-Jun-22,13:08
GOLD,10 GRMS,AHMEDABAD,50988.00,+,02-Jun-22,17:09
GOLD,10 GRMS,AHMEDABAD,50900.00,+,02-Jun-22,12:59
GOLD,10 GRMS,AHMEDABAD,50423.00,-,01-Jun-22,16:58
GOLD,10 GRMS,AHMEDABAD,50477.00,-,01-Jun-22,12:46
GOLD,10 GRMS,AHMEDABAD,50861.00,-,31-May-22,18:03
GOLD,10 GRMS,AHMEDABAD,50986.00,-,31-May-22,13:03
GOLD,10 GRMS,AHMEDABAD,50990.00,-,30-May-22,17:10
GOLD,10 GRMS,AHMEDABAD,51073.00,+,30-May-22,13:11
GOLD,10 GRMS,AHMEDABAD,51017.00,+,27-May-22,16:32
GOLD,10 GRMS,AHMEDABAD,50998.00,+,27-May-22,13:09
GOLD,10 GRMS,AHMEDABAD,50754.00,-,26-May-22,17:25
GOLD,10 GRMS,AHMEDABAD,50787.00,-,26-May-22,13:02
GOLD,10 GRMS,AHMEDABAD,50986.00,-,25-May-22,17:03
GOLD,10 GRMS,AHMEDABAD,51028.00,-,25-May-22,13:34
GOLD,10 GRMS,AHMEDABAD,51054.00,+,24-May-22,16:55
GOLD,10 GRMS,AHMEDABAD,51004.00,-,24-May-22,13:11
GOLD,10 GRMS,AHMEDABAD,51156.00,+,23-May-22,16:57
GOLD,10 GRMS,AHMEDABAD,51002.00,+,23-May-22,12:53
GOLD,10 GRMS,AHMEDABAD,50785.00,-,20-May-22,16:48
GOLD,10 GRMS,AHMEDABAD,50846.00,+,20-May-22,13:56
GOLD,10 GRMS,AHMEDABAD,50487.00,+,19-May-22,16:36
GOLD,10 GRMS,AHMEDABAD,50157.00,-,19-May-22,13:31
GOLD,10 GRMS,AHMEDABAD,50248.00,+,18-May-22,16:46
GOLD,10 GRMS,AHMEDABAD,50069.00,-,18-May-22,13:27
GOLD,10 GRMS,AHMEDABAD,50460.00,-,17-May-22,16:38
GOLD,10 GRMS,AHMEDABAD,50511.00,+,17-May-22,12:50
GOLD,10 GRMS,AHMEDABAD,50071.00,-,16-May-22,17:06
GOLD,10 GRMS,AHMEDABAD,50153.00,-,16-May-22,13:02
GOLD,10 GRMS,AHMEDABAD,50275.00,-,13-May-22,17:25
GOLD,10 GRMS,AHMEDABAD,50349.00,-,13-May-22,13:29
GOLD,10 GRMS,AHMEDABAD,50968.00,-,12-May-22,16:32
GOLD,10 GRMS,AHMEDABAD,51120.00,+,12-May-22,12:41
GOLD,10 GRMS,AHMEDABAD,50968.00,+,11-May-22,16:31
GOLD,10 GRMS,AHMEDABAD,50821.00,-,11-May-22,13:16
GOLD,10 GRMS,AHMEDABAD,51128.00,-,10-May-22,16:35
GOLD,10 GRMS,AHMEDABAD,51229.00,-,10-May-22,13:16
GOLD,10 GRMS,AHMEDABAD,51271.00,-,09-May-22,16:33
GOLD,10 GRMS,AHMEDABAD,51484.00,+,09-May-22,13:12
GOLD,10 GRMS,AHMEDABAD,51458.00,+,06-May-22,16:51
GOLD,10 GRMS,AHMEDABAD,51260.00,-,06-May-22,12:45
GOLD,10 GRMS,AHMEDABAD,51445.00,+,05-May-22,17:12
GOLD,10 GRMS,AHMEDABAD,51378.00,+,05-May-22,13:10
GOLD,10 GRMS,AHMEDABAD,50900.00,+,04-May-22,16:47
GOLD,10 GRMS,AHMEDABAD,50797.00,-,04-May-22,13:01
GOLD,10 GRMS,AHMEDABAD,51119.00,=,03-May-22,17:14
GOLD,10 GRMS,AHMEDABAD,51119.00,-,02-May-22,16:34
GOLD,10 GRMS,AHMEDABAD,51249.00,-,02-May-22,13:14
GOLD,10 GRMS,AHMEDABAD,51847.00,+,29-Apr-22,17:50
GOLD,10 GRMS,AHMEDABAD,51773.00,+,29-Apr-22,13:18
GOLD,10 GRMS,AHMEDABAD,51276.00,+,28-Apr-22,16:48
GOLD,10 GRMS,AHMEDABAD,51050.00,-,28-Apr-22,12:47
GOLD,10 GRMS,AHMEDABAD,51463.00,-,27-Apr-22,16:37
GOLD,10 GRMS,AHMEDABAD,51591.00,-,27-Apr-22,13:25
GOLD,10 GRMS,AHMEDABAD,51673.00,+,26-Apr-22,16:35
GOLD,10 GRMS,AHMEDABAD,51664.00,-,26-Apr-22,13:40
GOLD,10 GRMS,AHMEDABAD,51976.00,-,25-Apr-22,16:46
GOLD,10 GRMS,AHMEDABAD,52023.00,-,25-Apr-22,12:59
GOLD,10 GRMS,AHMEDABAD,52234.00,-,22-Apr-22,16:59
GOLD,10 GRMS,AHMEDABAD,52619.00,+,22-Apr-22,13:15
GOLD,10 GRMS,AHMEDABAD,52310.00,-,21-Apr-22,17:00
GOLD,10 GRMS,AHMEDABAD,52507.00,+,21-Apr-22,13:04
GOLD,10 GRMS,AHMEDABAD,52494.00,+,20-Apr-22,17:02
GOLD,10 GRMS,AHMEDABAD,52335.00,-,20-Apr-22,13:01
GOLD,10 GRMS,AHMEDABAD,53264.00,+,19-Apr-22,16:55
GOLD,10 GRMS,AHMEDABAD,53147.00,-,19-Apr-22,13:22
GOLD,10 GRMS,AHMEDABAD,53367.00,-,18-Apr-22,16:33
GOLD,10 GRMS,AHMEDABAD,53440.00,+,18-Apr-22,13:15
GOLD,10 GRMS,AHMEDABAD,52912.00,=,14-Apr-22,19:49
GOLD,10 GRMS,AHMEDABAD,52912.00,+,13-Apr-22,16:45
GOLD,10 GRMS,AHMEDABAD,52741.00,+,13-Apr-22,13:15
GOLD,10 GRMS,AHMEDABAD,52376.00,-,12-Apr-22,16:39
GOLD,10 GRMS,AHMEDABAD,52475.00,+,12-Apr-22,13:03
GOLD,10 GRMS,AHMEDABAD,52292.00,+,11-Apr-22,17:00
GOLD,10 GRMS,AHMEDABAD,51968.00,+,11-Apr-22,12:52
GOLD,10 GRMS,AHMEDABAD,51671.00,+,08-Apr-22,16:34
GOLD,10 GRMS,AHMEDABAD,51559.00,+,08-Apr-22,12:47
GOLD,10 GRMS,AHMEDABAD,51533.00,+,07-Apr-22,16:46
GOLD,10 GRMS,AHMEDABAD,51423.00,-,07-Apr-22,12:45
GOLD,10 GRMS,AHMEDABAD,51533.00,+,06-Apr-22,16:48
GOLD,10 GRMS,AHMEDABAD,51225.00,+,06-Apr-22,13:01
GOLD,10 GRMS,AHMEDABAD,51215.00,-,05-Apr-22,16:55
GOLD,10 GRMS,AHMEDABAD,51342.00,+,05-Apr-22,12:58
GOLD,10 GRMS,AHMEDABAD,51211.00,+,04-Apr-22,16:49
GOLD,10 GRMS,AHMEDABAD,51200.00,-,04-Apr-22,12:56
GOLD,10 GRMS,AHMEDABAD,51599.00,-,01-Apr-22,16:53
GOLD,10 GRMS,AHMEDABAD,51661.00,+,01-Apr-22,12:56
GOLD,10 GRMS,AHMEDABAD,51317.00,+,31-Mar-22,18:21
GOLD,10 GRMS,AHMEDABAD,51285.00,=,31-Mar-22,12:54
GOLD,10 GRMS,AHMEDABAD,51283.00,+,30-Mar-22,17:20
GOLD,10 GRMS,AHMEDABAD,51212.00,-,30-Mar-22,12:59
GOLD,10 GRMS,AHMEDABAD,51264.00,-,29-Mar-22,16:47
GOLD,10 GRMS,AHMEDABAD,51315.00,-,29-Mar-22,13:21
GOLD,10 GRMS,AHMEDABAD,51584.00,+,28-Mar-22,17:11
GOLD,10 GRMS,AHMEDABAD,51493.00,-,28-Mar-22,13:08
GOLD,10 GRMS,AHMEDABAD,51780.00,+,25-Mar-22,16:41
GOLD,10 GRMS,AHMEDABAD,51762.00,+,25-Mar-22,12:57
GOLD,10 GRMS,AHMEDABAD,51656.00,+,24-Mar-22,16:42
GOLD,10 GRMS,AHMEDABAD,51587.00,+,24-Mar-22,12:45
GOLD,10 GRMS,AHMEDABAD,51383.00,+,23-Mar-22,16:59
GOLD,10 GRMS,AHMEDABAD,51123.00,-,23-Mar-22,13:05
GOLD,10 GRMS,AHMEDABAD,51273.00,-,22-Mar-22,16:37
GOLD,10 GRMS,AHMEDABAD,51526.00,+,22-Mar-22,12:34
GOLD,10 GRMS,AHMEDABAD,51274.00,+,21-Mar-22,17:20
GOLD,10 GRMS,AHMEDABAD,51142.00,-,21-Mar-22,13:01
GOLD,10 GRMS,AHMEDABAD,51371.00,=,18-Mar-22,17:23
GOLD,10 GRMS,AHMEDABAD,51371.00,+,17-Mar-22,16:54
GOLD,10 GRMS,AHMEDABAD,51208.00,+,17-Mar-22,12:37
GOLD,10 GRMS,AHMEDABAD,51125.00,+,16-Mar-22,16:21
GOLD,10 GRMS,AHMEDABAD,51109.00,-,16-Mar-22,13:00
GOLD,10 GRMS,AHMEDABAD,51396.00,+,15-Mar-22,16:42
GOLD,10 GRMS,AHMEDABAD,51365.00,-,15-Mar-22,13:01
GOLD,10 GRMS,AHMEDABAD,51764.00,-,14-Mar-22,16:30
GOLD,10 GRMS,AHMEDABAD,51960.00,-,14-Mar-22,12:55
GOLD,10 GRMS,AHMEDABAD,52263.00,+,11-Mar-22,16:33
GOLD,10 GRMS,AHMEDABAD,52118.00,-,11-Mar-22,12:42
GOLD,10 GRMS,AHMEDABAD,52265.00,+,10-Mar-22,16:47
GOLD,10 GRMS,AHMEDABAD,52051.00,-,10-Mar-22,12:46
GOLD,10 GRMS,AHMEDABAD,52940.00,-,09-Mar-22,16:31
GOLD,10 GRMS,AHMEDABAD,54062.00,+,09-Mar-22,12:43
GOLD,10 GRMS,AHMEDABAD,53192.00,-,08-Mar-22,16:40
GOLD,10 GRMS,AHMEDABAD,53404.00,+,08-Mar-22,12:59
GOLD,10 GRMS,AHMEDABAD,53267.00,+,07-Mar-22,16:38
GOLD,10 GRMS,AHMEDABAD,53076.00,+,07-Mar-22,12:50
GOLD,10 GRMS,AHMEDABAD,51559.00,+,04-Mar-22,17:32
GOLD,10 GRMS,AHMEDABAD,51501.00,+,04-Mar-22,13:00
GOLD,10 GRMS,AHMEDABAD,51401.00,+,03-Mar-22,17:40
GOLD,10 GRMS,AHMEDABAD,51256.00,=,03-Mar-22,14:26
GOLD,10 GRMS,AHMEDABAD,51258.00,-,02-Mar-22,16:55
GOLD,10 GRMS,AHMEDABAD,51542.00,+,02-Mar-22,12:58
GOLD,10 GRMS,AHMEDABAD,50479.00,=,01-Mar-22,17:03
GOLD,10 GRMS,AHMEDABAD,50479.00,-,28-Feb-22,18:48
GOLD,10 GRMS,AHMEDABAD,50752.00,+,28-Feb-22,13:51
GOLD,10 GRMS,AHMEDABAD,50617.00,-,25-Feb-22,16:39
GOLD,10 GRMS,AHMEDABAD,50801.00,-,25-Feb-22,12:58
GOLD,10 GRMS,AHMEDABAD,52228.00,+,24-Feb-22,16:48
GOLD,10 GRMS,AHMEDABAD,51333.00,+,24-Feb-22,13:01
GOLD,10 GRMS,AHMEDABAD,49882.00,-,23-Feb-22,16:37
GOLD,10 GRMS,AHMEDABAD,49972.00,-,23-Feb-22,12:48
GOLD,10 GRMS,AHMEDABAD,50082.00,-,22-Feb-22,16:47
GOLD,10 GRMS,AHMEDABAD,50392.00,+,22-Feb-22,13:03
GOLD,10 GRMS,AHMEDABAD,49899.00,+,21-Feb-22,16:55
GOLD,10 GRMS,AHMEDABAD,49698.00,-,21-Feb-22,13:01
GOLD,10 GRMS,AHMEDABAD,49894.00,-,18-Feb-22,17:14
GOLD,10 GRMS,AHMEDABAD,49989.00,+,18-Feb-22,13:15
GOLD,10 GRMS,AHMEDABAD,49906.00,+,17-Feb-22,16:56
GOLD,10 GRMS,AHMEDABAD,49738.00,+,17-Feb-22,12:55
GOLD,10 GRMS,AHMEDABAD,49329.00,+,16-Feb-22,16:35
GOLD,10 GRMS,AHMEDABAD,49271.00,-,16-Feb-22,13:07
GOLD,10 GRMS,AHMEDABAD,49431.00,-,15-Feb-22,17:07
GOLD,10 GRMS,AHMEDABAD,50178.00,+,15-Feb-22,13:19
GOLD,10 GRMS,AHMEDABAD,49597.00,+,14-Feb-22,16:42
GOLD,10 GRMS,AHMEDABAD,49529.00,+,14-Feb-22,13:07
GOLD,10 GRMS,AHMEDABAD,48745.00,+,11-Feb-22,16:45
GOLD,10 GRMS,AHMEDABAD,48697.00,+,11-Feb-22,12:48
GOLD,10 GRMS,AHMEDABAD,48686.00,-,10-Feb-22,16:36
GOLD,10 GRMS,AHMEDABAD,48740.00,+,10-Feb-22,12:53
GOLD,10 GRMS,AHMEDABAD,48472.00,-,09-Feb-22,16:33
GOLD,10 GRMS,AHMEDABAD,48487.00,+,09-Feb-22,12:54
GOLD,10 GRMS,AHMEDABAD,48256.00,=,08-Feb-22,16:49
GOLD,10 GRMS,AHMEDABAD,48258.00,+,08-Feb-22,13:01
GOLD,10 GRMS,AHMEDABAD,48075.00,+,07-Feb-22,16:31
GOLD,10 GRMS,AHMEDABAD,48061.00,-,07-Feb-22,12:49
GOLD,10 GRMS,AHMEDABAD,48082.00,+,04-Feb-22,16:59
GOLD,10 GRMS,AHMEDABAD,47961.00,+,04-Feb-22,13:27
GOLD,10 GRMS,AHMEDABAD,47958.00,-,03-Feb-22,16:33
GOLD,10 GRMS,AHMEDABAD,48015.00,+,03-Feb-22,13:38
GOLD,10 GRMS,AHMEDABAD,47927.00,+,02-Feb-22,16:42
GOLD,10 GRMS,AHMEDABAD,47833.00,-,02-Feb-22,13:20
GOLD,10 GRMS,AHMEDABAD,48044.00,+,01-Feb-22,17:17
GOLD,10 GRMS,AHMEDABAD,47883.00,+,01-Feb-22,14:08
GOLD,10 GRMS,AHMEDABAD,47706.00,-,31-Jan-22,18:43
GOLD,10 GRMS,AHMEDABAD,47782.00,-,31-Jan-22,12:59
GOLD,10 GRMS,AHMEDABAD,47875.00,-,28-Jan-22,16:33
GOLD,10 GRMS,AHMEDABAD,47972.00,-,28-Jan-22,13:19
GOLD,10 GRMS,AHMEDABAD,48432.00,+,27-Jan-22,16:50
GOLD,10 GRMS,AHMEDABAD,48348.00,-,27-Jan-22,13:29
GOLD,10 GRMS,AHMEDABAD,48687.00,-,25-Jan-22,17:10
GOLD,10 GRMS,AHMEDABAD,48750.00,+,25-Jan-22,13:07
GOLD,10 GRMS,AHMEDABAD,48650.00,+,24-Jan-22,16:42
GOLD,10 GRMS,AHMEDABAD,48573.00,+,24-Jan-22,13:23
GOLD,10 GRMS,AHMEDABAD,48458.00,-,21-Jan-22,16:38
GOLD,10 GRMS,AHMEDABAD,48570.00,+,21-Jan-22,13:21
GOLD,10 GRMS,AHMEDABAD,48535.00,+,20-Jan-22,16:47
GOLD,10 GRMS,AHMEDABAD,48437.00,+,20-Jan-22,12:49
GOLD,10 GRMS,AHMEDABAD,48070.00,-,19-Jan-22,17:04
GOLD,10 GRMS,AHMEDABAD,48075.00,+,19-Jan-22,12:56
GOLD,10 GRMS,AHMEDABAD,47943.00,-,18-Jan-22,16:44
GOLD,10 GRMS,AHMEDABAD,47969.00,-,18-Jan-22,13:09
GOLD,10 GRMS,AHMEDABAD,47983.00,-,17-Jan-22,16:39
GOLD,10 GRMS,AHMEDABAD,47996.00,+,17-Jan-22,13:06
GOLD,10 GRMS,AHMEDABAD,47851.00,=,14-Jan-22,12:47
GOLD,10 GRMS,AHMEDABAD,47851.00,-,13-Jan-22,16:58
GOLD,10 GRMS,AHMEDABAD,47886.00,+,13-Jan-22,13:03
GOLD,10 GRMS,AHMEDABAD,47753.00,-,12-Jan-22,17:08
GOLD,10 GRMS,AHMEDABAD,47804.00,+,12-Jan-22,12:55
GOLD,10 GRMS,AHMEDABAD,47500.00,-,11-Jan-22,16:50
GOLD,10 GRMS,AHMEDABAD,47522.00,+,11-Jan-22,12:46
GOLD,10 GRMS,AHMEDABAD,47415.00,+,10-Jan-22,17:07
GOLD,10 GRMS,AHMEDABAD,47337.00,-,10-Jan-22,13:47
GOLD,10 GRMS,AHMEDABAD,47395.00,+,07-Jan-22,17:23
GOLD,10 GRMS,AHMEDABAD,47355.00,-,07-Jan-22,13:32
GOLD,10 GRMS,AHMEDABAD,47576.00,-,06-Jan-22,17:02
GOLD,10 GRMS,AHMEDABAD,47679.00,-,06-Jan-22,13:30
GOLD,10 GRMS,AHMEDABAD,47979.00,+,05-Jan-22,17:01
GOLD,10 GRMS,AHMEDABAD,47935.00,+,05-Jan-22,13:19
GOLD,10 GRMS,AHMEDABAD,47853.00,+,04-Jan-22,16:51
GOLD,10 GRMS,AHMEDABAD,47776.00,-,04-Jan-22,12:55
GOLD,10 GRMS,AHMEDABAD,48157.00,+,03-Jan-22,17:03
GOLD,10 GRMS,AHMEDABAD,48100.00,+,03-Jan-22,13:08
GOLD,10 GRMS,AHMEDABAD,47899.00,+,31-Dec-21,18:59
GOLD,10 GRMS,AHMEDABAD,47860.00,+,31-Dec-21,13:03
GOLD,10 GRMS,AHMEDABAD,47565.00,-,30-Dec-21,16:45
GOLD,10 GRMS,AHMEDABAD,47625.00,-,30-Dec-21,12:50
GOLD,10 GRMS,AHMEDABAD,47794.00,-,29-Dec-21,16:42
GOLD,10 GRMS,AHMEDABAD,47895.00,-,29-Dec-21,12:53
GOLD,10 GRMS,AHMEDABAD,48041.00,-,28-Dec-21,17:03
GOLD,10 GRMS,AHMEDABAD,48071.00,+,28-Dec-21,12:57
GOLD,10 GRMS,AHMEDABAD,48018.00,-,27-Dec-21,17:06
GOLD,10 GRMS,AHMEDABAD,48102.00,+,27-Dec-21,13:16
GOLD,10 GRMS,AHMEDABAD,48088.00,-,24-Dec-21,16:48
GOLD,10 GRMS,AHMEDABAD,48123.00,=,24-Dec-21,12:48
GOLD,10 GRMS,AHMEDABAD,48125.00,-,23-Dec-21,16:59
GOLD,10 GRMS,AHMEDABAD,48148.00,+,23-Dec-21,12:46
GOLD,10 GRMS,AHMEDABAD,47947.00,=,22-Dec-21,16:55
GOLD,10 GRMS,AHMEDABAD,47946.00,-,22-Dec-21,12:46
GOLD,10 GRMS,AHMEDABAD,48092.00,+,21-Dec-21,16:47
GOLD,10 GRMS,AHMEDABAD,48012.00,-,21-Dec-21,13:34
GOLD,10 GRMS,AHMEDABAD,48373.00,-,20-Dec-21,16:31
GOLD,10 GRMS,AHMEDABAD,48537.00,-,20-Dec-21,12:46
GOLD,10 GRMS,AHMEDABAD,48614.00,-,17-Dec-21,16:47
GOLD,10 GRMS,AHMEDABAD,48656.00,+,17-Dec-21,13:25
GOLD,10 GRMS,AHMEDABAD,48160.00,-,16-Dec-21,16:56
GOLD,10 GRMS,AHMEDABAD,48236.00,+,16-Dec-21,12:44
GOLD,10 GRMS,AHMEDABAD,47872.00,+,15-Dec-21,16:39
GOLD,10 GRMS,AHMEDABAD,47795.00,-,15-Dec-21,13:06
GOLD,10 GRMS,AHMEDABAD,47976.00,-,14-Dec-21,16:50
GOLD,10 GRMS,AHMEDABAD,48116.00,+,14-Dec-21,13:22
GOLD,10 GRMS,AHMEDABAD,47997.00,+,13-Dec-21,16:55
GOLD,10 GRMS,AHMEDABAD,47961.00,+,13-Dec-21,12:50
GOLD,10 GRMS,AHMEDABAD,47622.00,-,10-Dec-21,16:54
GOLD,10 GRMS,AHMEDABAD,47633.00,-,10-Dec-21,12:48
GOLD,10 GRMS,AHMEDABAD,47825.00,-,09-Dec-21,16:59
GOLD,10 GRMS,AHMEDABAD,47828.00,-,09-Dec-21,13:06
GOLD,10 GRMS,AHMEDABAD,47979.00,+,08-Dec-21,16:57
GOLD,10 GRMS,AHMEDABAD,47921.00,+,08-Dec-21,12:51
GOLD,10 GRMS,AHMEDABAD,47682.00,+,07-Dec-21,17:19
GOLD,10 GRMS,AHMEDABAD,47657.00,-,07-Dec-21,12:58
GOLD,10 GRMS,AHMEDABAD,47690.00,-,06-Dec-21,16:43
GOLD,10 GRMS,AHMEDABAD,47712.00,+,06-Dec-21,12:57
GOLD,10 GRMS,AHMEDABAD,47361.00,+,03-Dec-21,16:57
GOLD,10 GRMS,AHMEDABAD,47305.00,-,03-Dec-21,12:47
GOLD,10 GRMS,AHMEDABAD,47394.00,-,02-Dec-21,17:12
GOLD,10 GRMS,AHMEDABAD,47443.00,-,02-Dec-21,13:03
